CALL  LAT     LON      ELEV(M) BEGIN    END
K06D  +48.884 -099.621 +0555.3 20101118 20171111
K20U  +46.925 -103.982 +0840.0 20150227 20171126
K20U  +46.925 -103.982 +0840.0 20101118 20171120
K2C8  +48.784 -097.632 +0272.2 20150227 20171119
K2C8  +48.784 -097.632 +0271.9 20101118 20171126
K4A6  +34.689 -086.006 +0198.1 20160918 20171126
K4A6  +34.689 -086.006 +0198.1 20101130 20171120
K9D7  +48.480 -099.236 +0450.2 20150227 20171120
K9D7  +48.480 -099.236 +0450.5 20101118 20171126
KBCK  +44.251 -090.855 +0255.1 20150224 20171120
KBCK  +44.251 -090.855 +0254.8 20101118 20171126
KD50  +48.929 -103.297 +0594.1 20130101 20170803
KD50  +48.929 -103.297 +0594.4 20101118 20171126
KD60  +48.381 -102.898 +0691.0 20130101 20171126
KD60  +48.381 -102.898 +0690.7 20101118 20171006
KETC  +35.937 -077.547 +0016.2 20130101 20161011
KETC  +35.937 -077.547 +0016.2 20101122 20121231
KGAF  +48.405 -097.371 +0251.2 20150531 20171112
KGAF  +48.405 -097.371 +0251.2 20101118 20171126
KHZE  +47.290 -101.581 +0553.2 20150224 20171112
KHZE  +47.290 -101.581 +0552.6 20101118 20171126
KRUG  +48.390 -100.024 +0472.1 20130101 20171112
KRUG  +48.390 -100.024 +0471.8 20101118 20171126
KS25  +47.796 -103.254 +0643.1 20151208 20171126
KS25  +47.796 -103.254 +0642.8 20101118 20171111
KVER  +38.947 -092.683 +0218.2 20130101 20171111
KVER  +38.947 -092.683 +0217.9 20101203 20171126
KY19  +46.768 -100.894 +0593.1 20130101 20171126
KY19  +46.768 -100.894 +0592.5 20101118 20170922
KD25  +46.117 -089.883 +0491.0 20130101 20171126
KD25  +46.122 -089.882 +0490.7 20111215 20171120
KD57  +46.813 -101.860 +0636.7 20131016 20171118
KD73  +33.782 -083.693 +0264.3 20170817 20171126
KD95  +43.067 -083.267 +0254.2 20130101 20171126
KD95  +43.067 -083.272 +0254.2 20120124 20170522
KDCY  +38.700 -087.130 +0143.3 20151208 20171120
KDCY  +38.700 -087.130 +0144.2 20130826 20171126
KDED  +29.067 -081.283 +0024.1 20151209 20171011
KDED  +29.067 -081.284 +0024.1 20120209 20171126
KJAU  +36.335 -084.162 +0359.7 20150608 20171126
K08D  +48.301 -102.406 +0684.3 20170425 20171102
K08D  +48.301 -102.406 +0684.3 20101207 20171126
KBAC  +46.942 -098.018 +0427.0 20151208 20171126
KBAC  +46.941 -098.018 +0426.7 20101215 20171111
KVOA  +29.233 -087.783 +0053.0 20130101 20171126
KVOA  +29.233 -087.783 +0053.0 20110105 20170313
KGHB  +27.833 -091.983 +0030.2 20170519 20171126
KGHB  +27.833 -091.983 +0030.0 20101103 20171111
KEIR  +28.633 -091.483 +0028.0 20130101 20171111
KEIR  +28.633 -091.483 +0028.0 20101101 20171126
KCMB  +29.433 -092.983 +0029.0 20101101 20120803
KGRY  +27.630 -090.450 +0058.2 20130101 20171111
KGRY  +27.633 -090.450 +0058.0 20101105 20171126
KXIH  +29.183 -094.517 +0075.3 20130101 20171120
KXIH  +29.183 -094.517 +0075.0 20101122 20171126
KMIS  +29.296 -088.842 +0025.0 20170910 20171126
KMIS  +43.033 -100.617 +0789.0 20110105 20171120
KOPM  +26.833 -096.933 +0025.0 20101101 20141031
KCRH  +28.917 -093.300 +0034.1 20130101 20151014
KCRH  +28.917 -093.300 +0034.0 20101101 20121231
KDXZ  +37.036 -113.510 +0879.0 20110113 20111214
K65S  +48.726 -116.295 +0711.1 20150224 20171127
K65S  +48.726 -116.295 +0711.1 20110118 20171111
KCRX  +34.915 -088.604 +0130.2 20160126 20171121
KCRX  +34.915 -088.604 +0129.5 20110118 20171126
KATP  +27.200 -090.033 +0050.3 20130101 20171126
KATP  +27.200 -090.033 +0050.0 20110104 20171120
KBMT  +30.071 -094.216 +0010.1 20150224 20171120
KBMT  +30.071 -094.216 +0009.8 20110310 20171126
KCKM  +34.300 -090.512 +0053.0 20150227 20171112
KCKM  +34.300 -090.512 +0052.7 20110311 20171126
KDLZ  +40.280 -083.115 +0288.0 20130101 20171126
KDLZ  +40.280 -083.115 +0288.0 20110315 20171006
KUBE  +45.506 -091.981 +0378.3 20151208 20171126
KUBE  +45.506 -091.981 +0378.3 20110309 20171120
K1R7  +31.606 -090.409 +0149.1 20150227 20170622
K1R7  +31.606 -090.409 +0149.0 20110402 20170504
K7L2  +46.218 -100.245 +0542.2 20150531 20171126
K7L2  +46.218 -100.245 +0541.9 20110513 20171005
KAQE  +35.707 -077.372 +0009.0 20110618 20110618
KAHQ  +41.233 -096.600 +0373.1 20130101 20150602
KAHQ  +41.241 -096.594 +0373.1 20110517 20171126
KASL  +32.521 -094.308 +0108.8 20130101 20171120
KASL  +32.521 -094.308 +0108.8 20110518 20171126
KEDJ  +40.367 -083.817 +0342.3 20150224 20171111
KEDJ  +40.372 -083.819 +0342.3 20110512 20171126
KFHB  +30.617 -081.467 +0005.2 20150224 20171002
KFHB  +30.612 -081.461 +0004.9 20110512 20170313
KACJ  +32.110 -084.189 +0142.7 20130101 20171126
KACJ  +32.111 -084.189 +0143.6 20110711 20171120
KH21  +37.974 -092.691 +0324.0 20170827 20171126
KH21  +37.974 -092.691 +0323.7 20110630 20171101
KSBO  +32.609 -082.370 +0100.3 20151209 20171120
KSBO  +32.609 -082.370 +0100.0 20110704 20171126
KGXA  +34.564 -117.675 +0920.5 20110825 20171126
KVKY  +29.248 -088.441 +0115.2 20150531 20171111
KVKY  +29.248 -088.441 +0115.0 20110816 20171126
KHHV  +26.933 -094.683 +0025.3 20150531 20171126
KHHV  +26.939 -094.689 +0090.0 20110724 20171120
KSTZ  +28.160 -090.666 +0089.0 20110825 20130409
KVQT  +28.270 -092.264 +0090.2 20150531 20171120
KVQT  +28.270 -092.264 +0090.0 20110610 20171126
KXPY  +29.117 -090.200 +0030.2 20150531 20171117
KXPY  +29.123 -090.202 +0030.0 20111001 20171101
KGGP  +40.711 -086.375 +0225.3 20130101 20171111
KGGP  +40.711 -086.375 +0224.9 20111028 20171126
KEZM  +32.214 -083.128 +0093.3 20130101 20171126
KEZM  +32.214 -083.128 +0092.7 20111021 20171111
KTDR  +30.033 -085.533 +0005.2 20151208 20171126
KTDR  +30.033 -085.533 +0004.6 20120125 20171005
KDYS  +32.433 -099.850 +0545.0 20160101 20171111
KDYS  +32.417 -099.850 +0545.0 20111229 20171126
K6A2  +33.227 -084.275 +0292.3 20130101 20171126
K6A2  +33.227 -084.275 +0292.0 20111118 20171006
KHZR  +30.718 -091.479 +0012.2 20151107 20171120
KHZR  +30.718 -091.479 +0011.9 20111221 20171126
K5W8  +35.704 -079.504 +0187.1 20111215 20150123
KJPD  +44.150 -107.167 +2741.0 20111201 20121213
KFWZ  +42.517 -108.783 +2588.1 20170309 20171126
KFWZ  +42.517 -108.783 +2588.0 20111201 20171120
KBGF  +35.178 -086.066 +0298.1 20130101 20171126
KBGF  +35.178 -086.066 +0298.4 20120209 20171111
KSLJ  +31.174 -089.191 +0085.3 20160616 20160616
KLSB  +32.333 -108.691 +1304.2 20130101 20150602
KLSB  +32.333 -108.691 +1303.9 20120215 20160824
K1JW  +40.967 -103.200 +1380.1 20130829 20171126
K1KW  +41.133 -103.483 +1439.3 20141215 20171126
K1LW  +40.917 -103.700 +1518.8 20141215 20171126
K1MW  +40.700 -103.483 +1336.2 20120702 20170924
K1NW  +40.633 -103.833 +1459.1 20141215 20171126
K1OW  +40.883 -104.000 +1649.0 20130226 20171126
K1AM  +47.283 -110.800 +1219.2 20131025 20171126
K1BM  +47.283 -110.367 +1234.4 20120920 20171126
K1CM  +47.100 -110.167 +1336.6 20120601 20171126
K1DM  +47.383 -109.817 +1093.3 20131025 20171126
K1EM  +47.450 -109.417 +1116.5 20120717 20171126
K1FM  +47.600 -112.317 +1343.3 20120614 20170904
K1GM  +47.333 -112.100 +1310.6 20131025 20171126
K1HM  +47.700 -111.950 +1178.7 20130625 20171126
K1IM  +47.317 -111.467 +1108.0 20120920 20171126
K1JM  +47.750 -111.550 +1152.1 20120504 20171126
K1KM  +46.450 -109.800 +1329.8 20120921 20171126
K1LM  +46.700 -109.733 +1414.3 20120607 20171110
K1MM  +47.017 -109.633 +1256.1 20120614 20171114
K1NM  +47.067 -109.033 +1161.3 20120619 20171126
K1OM  +47.333 -108.933 +1086.0 20131025 20170927
KPPO  +41.572 -086.735 +0247.2 20130101 20171120
KPPO  +41.572 -086.735 +0247.5 20120402 20171126
KTHA  +35.380 -086.246 +0330.1 20130101 20171111
KTHA  +35.380 -086.246 +0329.8 20120408 20171126
KFZG  +31.684 -083.270 +0111.3 20130101 20171120
KFZG  +31.684 -083.270 +0111.3 20120620 20171126
KT35  +30.879 -096.971 +0123.1 20130101 20171126
KT35  +30.879 -096.971 +0122.5 20120501 20171005
KAZE  +31.885 -082.647 +0078.0 20130101 20171120
KAZE  +31.885 -082.647 +0077.7 20120705 20171126
KTBX  +43.467 -108.389 +2225.0 20130101 20171007
KTBX  +43.467 -108.238 +2225.0 20120503 20171126
KMKY  +25.995 -081.673 +0001.5 20120726 20171126
KZPH  +28.228 -082.156 +0027.4 20130101 20171111
KZPH  +28.228 -082.156 +0027.4 20120813 20171126
KF44  +32.164 -095.828 +0135.3 20120813 20171126
KF46  +32.931 -096.435 +0175.3 20171004 20171006
KF46  +32.931 -096.435 +0175.0 20120813 20171126
KGPH  +39.332 -094.310 +0237.1 20150227 20171112
KGPH  +39.333 -094.310 +0236.8 20120818 20171126
KREG  +30.167 -090.933 +0004.3 20120829 20171126
KPRS  +29.634 -104.361 +0896.1 20151209 20171006
KPRS  +29.634 -104.362 +0893.7 20130731 20171126
KSYN  +44.476 -093.016 +0280.4 20060101 20171126
KSYN  +44.483 -093.017 +0280.0 19880106 20071231
KBWP  +46.244 -096.607 +0295.1 20060101 20171004
KBWP  +46.250 -096.600 +0295.0 20050719 20071231
KUKL  +38.302 -095.725 +0357.5 20050427 20080213
KLYV  +43.621 -096.216 +0436.2 20060101 20171126
KLYV  +43.617 -096.217 +0436.0 20050208 20071231
KCFS  +43.459 -083.446 +0213.7 20081124 20171126
KRAS  +27.812 -097.089 +0001.5 20060101 20170826
KRAS  +27.833 -097.067 +0002.0 20050217 20071231
KEYW  +24.555 -081.752 +0001.2 19730101 20171126
KISM  +28.290 -081.437 +0025.0 20060101 20171126
KISM  +28.290 -081.437 +0025.0 20020423 20071231
KVVG  +28.950 -081.967 +0027.1 20060101 20171127
KVVG  +28.967 -081.967 +0027.0 20020423 20071231
KBYX  +24.600 -081.700 +0003.0 19880105 19880704
KBKV  +28.474 -082.454 +0023.5 20060101 20171127
KBKV  +28.474 -082.455 +0023.0 19990114 20071231
KNQX  +24.583 -081.683 +0001.8 19730101 20171126
KMTH  +24.726 -081.052 +0002.4 20060101 20171126
KMTH  +24.733 -081.050 +0002.0 19880318 20071231
KGIF  +28.062 -081.754 +0044.5 20060101 20100801
KGIF  +28.050 -081.750 +0044.0 19990114 20010516
KFDX  +34.633 -103.633 +1417.0 20000101 20010516
KMIA  +25.791 -080.316 +0008.8 19730101 20171126
KVDF  +28.014 -082.345 +0006.7 20060101 20171127
KVDF  +28.017 -082.350 +0007.0 20020424 20071231
KBCT  +26.378 -080.108 +0004.0 20060101 20171126
KBCT  +26.378 -080.108 +0004.0 20020423 20071229
KOPF  +25.907 -080.280 +0003.1 20060101 20171126
KOPF  +25.900 -080.283 +0002.0 19621028 20071231
KFLL  +26.072 -080.154 +0003.4 19730101 20100731
KHST  +25.483 -080.383 +0001.5 19430201 20171126
KHST  +25.483 -080.383 +0002.0 20000101 20071231
KTMB  +25.648 -080.433 +0003.1 20060101 20171126
KTMB  +25.650 -080.433 +0002.0 19760620 20071231
KPBI  +26.685 -080.099 +0005.8 19430206 20171126
K3A1  +34.269 -086.858 +0293.5 20060101 20171126
K3A1  +34.267 -086.850 +0295.0 19730101 20071231
KACQ  +44.074 -093.553 +0343.2 20060101 20171126
KACQ  +44.067 -093.550 +0343.0 20040713 20071231
KGDB  +44.753 -095.556 +0319.1 20060101 20171126
KGDB  +44.750 -095.550 +0319.0 20040525 20071231
KPGD  +26.917 -081.991 +0007.6 20060101 20171127
KPGD  +26.920 -081.983 +0008.0 19990114 20071231
KHWO  +25.999 -080.241 +0002.7 20060101 20171126
KHWO  +26.000 -080.233 +0003.0 19990904 20071231
KAPF  +26.152 -081.775 +0002.7 19990101 20171126
KAPF  +26.153 -081.775 +0002.0 19431229 19981231
KFXE  +26.197 -080.171 +0004.3 20060101 20171126
KFXE  +26.200 -080.167 +0004.0 19840908 20071231
KMLB  +28.101 -080.644 +0008.2 19741113 20171126
KMLB  +28.100 -080.650 +0011.0 20000101 20031231
KGAO  +29.445 -090.261 +0000.3 20060101 20171127
KGAO  +29.450 -090.267 +0000.0 19730101 20071231
KJDD  +32.742 -095.496 +0132.3 20060101 20171126
KJDD  +32.741 -095.496 +0132.0 20040525 20071231
KADH  +34.804 -096.671 +0309.7 20060101 20171126
KADH  +34.800 -096.667 +0310.0 20040319 20071231
KVRB  +27.653 -080.243 +0008.5 19730101 20100801
KTIX  +28.517 -080.800 +0010.7 20060101 20171126
KTIX  +28.517 -080.800 +0010.0 19730420 20071231
KPMP  +26.250 -080.108 +0006.4 20060101 20171126
KPMP  +26.250 -080.117 +0006.0 19880621 20071231
KMCO  +28.434 -081.325 +0027.4 19520507 20171126
KORL  +28.545 -081.333 +0034.1 19410616 19900206
KAQR  +34.398 -096.148 +0179.8 20060101 20171126
KAQR  +34.398 -096.148 +0180.0 20040713 20071231
KAVK  +36.773 -098.670 +0449.3 20060101 20171126
KAVK  +36.767 -098.667 +0449.0 20040713 20071231
KORL  +28.545 -081.333 +0032.9 19900208 20171126
KORL  +28.550 -081.333 +0034.0 20000101 20031231
KAWM  +35.135 -090.234 +0065.2 20060101 20171126
KAWM  +35.135 -090.234 +0065.0 20040319 20071231
KOCF  +29.167 -082.233 +0026.5 20060101 20171127
KOCF  +29.167 -082.217 +0027.0 19440107 20071231
KDAB  +29.183 -081.048 +0012.5 19730101 20100801
KSFB  +28.780 -081.244 +0016.8 19730101 20171127
KSFB  +28.767 -081.233 +0017.0 20000101 20031231
KBUU  +42.690 -088.304 +0237.4 20060101 20171126
KBUU  +42.683 -088.300 +0237.0 19450801 20071231
KJAX  +30.495 -081.694 +0007.9 19480101 20171126
KCCU  +39.467 -106.150 +3680.2 20060101 20171126
KCCU  +39.467 -106.150 +3680.0 20040713 20071231
KDQH  +31.477 -082.861 +0078.3 20060101 20171126
KDQH  +31.478 -082.860 +0078.0 20040510 20071231
KNIP  +30.233 -081.667 +0006.1 19730101 20171126
KNRB  +30.400 -081.417 +0004.9 19730101 20171126
KVQQ  +30.219 -081.876 +0024.7 20060101 20171126
KNZC  +30.217 -081.883 +0024.4 19730101 19991231
KVQQ  +30.219 -081.877 +0025.0 20011113 20071231
KCRG  +30.336 -081.515 +0012.5 20040101 20100801
KDTS  +30.400 -086.472 +0006.7 20060101 20171126
KDTS  +30.400 -086.471 +0007.0 19970902 20071231
KSAV  +32.131 -081.202 +0014.0 19480101 20171126
KCHK  +35.096 -097.966 +0350.5 20060101 20171126
KCHK  +35.100 -097.967 +0351.0 20041228 20071231
KCKV  +36.624 -087.419 +0167.6 20060101 20100801
KCTZ  +34.976 -078.364 +0045.1 20060101 20171126
KCTZ  +34.983 -078.367 +0045.0 20040713 20071231
KCUL  +38.089 -088.123 +0118.3 20060101 20171126
KCUL  +38.083 -088.117 +0118.0 20040713 20071231
KDKB  +41.932 -088.708 +0278.9 20060101 20171126
KDKB  +41.930 -088.710 +0279.0 19730101 20071231
KDNV  +40.200 -087.600 +0202.4 20060101 20171126
KDNV  +40.199 -087.596 +0212.0 19730101 20071231
KDUC  +34.471 -097.951 +0339.2 20060101 20171126
KDUC  +34.471 -097.960 +0339.0 20040713 20071231
KEXX  +35.781 -080.304 +0223.4 20060101 20171126
KEXX  +35.783 -080.300 +0223.0 19920226 20071231
KCHS  +32.899 -080.041 +0012.2 19450101 20171126
KFDK  +39.417 -077.383 +0092.4 20060101 20171126
KFDK  +39.417 -077.367 +0092.0 20040713 20071231
KFEP  +42.246 -089.582 +0261.8 20060101 20171126
KFEP  +42.246 -089.582 +0262.0 20040713 20071231
KNBC  +32.483 -080.717 +0011.3 19450401 20171126
KNAO  +32.850 -079.950 +0001.0 19730201 19800730
KNAO  +32.860 -079.950 +0001.0 20000129 20020625
KGBG  +40.933 -090.433 +0232.9 20060101 20171126
KGBG  +40.933 -090.433 +0233.0 20040713 20071231
KLHW  +31.883 -081.567 +0013.7 20060103 20171126
KLHW  +31.883 -081.567 +0014.0 19670201 20071231
KGCM  +36.294 -095.479 +0221.0 20060101 20171126
KGCM  +36.300 -095.483 +0223.0 20040713 20071231
KGMJ  +36.605 -094.738 +0253.9 20060101 20171126
KGMJ  +36.600 -094.733 +0253.0 20040713 20071231
KGOV  +44.680 -084.729 +0350.2 20060101 20171126
KGOV  +44.680 -084.729 +0353.0 19861101 20071231
KGPM  +32.699 -097.047 +0179.5 20060101 20171126
KGPM  +32.700 -097.050 +0180.0 19850130 20071231
KGUY  +36.682 -101.505 +0951.9 20060101 20171126
KGUY  +36.685 -101.500 +0952.0 20040319 20071231
KHND  +35.976 -115.133 +0749.2 20060101 20171126
KHND  +35.967 -115.134 +0760.0 20040713 20071231
KHNR  +41.584 -095.339 +0375.2 20060101 20171126
KHNR  +41.583 -095.333 +0375.0 20040713 20071231
KHTO  +40.960 -072.252 +0017.1 20060101 20171126
KHTO  +40.967 -072.250 +0017.0 20040713 20071231
KCQB  +35.724 -096.820 +0299.9 20060101 20171126
KCQB  +35.717 -096.817 +0300.0 20040713 20071231
KTBW  +27.700 -082.400 +0014.8 19760220 20060401
KCPW  +37.450 -106.800 +3593.9 20060101 20171126
KCPW  +37.450 -106.800 +3584.0 19730101 20071231
KFPR  +27.498 -080.377 +0007.3 20060101 20171127
KFPR  +27.483 -080.367 +0007.0 19880114 20071231
KSPG  +27.765 -082.628 +0002.4 19860101 20171126
KSPG  +27.767 -082.633 +0002.0 20000101 20031231
KFMY  +26.585 -081.861 +0004.6 19430101 20171126
KGNC  +32.675 -102.654 +1010.4 20060101 20171126
KGNC  +32.674 -102.653 +1010.0 20040517 20071231
KRSW  +26.536 -081.755 +0009.5 20060101 20171126
KRSW  +26.533 -081.750 +0009.0 19830723 20071231
K47A  +34.311 -084.424 +0371.6 20060101 20171126
KCNI  +34.300 -084.417 +0372.0 20040525 20071231
KTPA  +27.962 -082.540 +0005.8 19400801 20171126
K4A9  +34.474 -085.721 +0267.3 20060101 20171126
KJXI  +32.699 -094.949 +0126.5 20060101 20171127
KJXI  +32.698 -094.949 +0126.0 20040525 20071231
KGYB  +30.169 -096.980 +0147.8 20060101 20171126
KGYB  +30.167 -096.983 +0148.0 20040525 20071231
KCFE  +45.159 -093.843 +0294.7 20060101 20171126
KCFE  +45.167 -093.833 +0295.0 20040525 20071231
KSRQ  +27.401 -082.559 +0008.5 20060101 20171126
KSRQ  +27.383 -082.550 +0009.0 19730101 20071231
KPIE  +27.911 -082.688 +0003.4 20060101 20171126
KPIE  +27.900 -082.683 +0003.0 19730101 20071231
KVNC  +27.072 -082.440 +0005.8 20170519 20171111
KVNC  +27.072 -082.440 +0005.5 19440127 20171126
KLAL  +28.000 -082.050 +0043.3 20060101 20171126
KLAL  +27.983 -082.017 +0043.0 19420801 20071231
KCTY  +29.633 -083.105 +0011.6 19431219 20171127
KSNK  +32.693 -100.951 +0740.7 20060101 20171126
KSNK  +32.700 -100.950 +0741.0 20040525 20071231
KBOW  +27.950 -081.783 +0038.1 20060101 20171126
KBOW  +27.950 -081.783 +0038.0 19900208 20071231
KHJH  +40.149 -097.587 +0449.0 20060101 20171126
KHJH  +40.150 -097.583 +0447.0 20040525 20071231
KHYX  +43.433 -083.867 +0182.9 20060101 20171126
KHYX  +43.433 -083.867 +0183.0 20040525 20071231
KIGQ  +41.540 -087.532 +0187.8 20060101 20171126
KIGQ  +41.533 -087.533 +0189.0 20040525 20071231
KIKK  +41.121 -087.846 +0191.7 20060101 20171126
KIKK  +41.067 -087.833 +0192.0 20040525 20071231
KIPJ  +35.483 -081.161 +0266.7 20060101 20171127
KIPJ  +35.483 -081.167 +0267.0 20040525 20071231
KJKJ  +46.839 -096.663 +0279.5 20060101 20171126
KJKJ  +46.839 -096.664 +0280.0 20040525 20071231
KAYS  +31.250 -082.400 +0043.3 19421201 20171126
KAYS  +31.250 -082.400 +0046.0 20001004 20031231
KJNX  +35.541 -078.390 +0050.3 20060101 20171127
KJNX  +35.541 -078.390 +0050.0 20040525 20071231
KJQF  +35.382 -080.491 +0214.9 20060101 20171126
KJQF  +35.383 -080.700 +0215.0 20040525 20071231
KJSV  +35.438 -094.803 +0160.9 20060101 20171126
KJSV  +35.438 -094.803 +0161.0 20040525 20071231
KVDI  +32.193 -082.372 +0083.5 20060101 20171126
KVDI  +32.200 -082.367 +0084.0 20010705 20071231
KAMG  +31.536 -082.507 +0062.8 19730101 20100801
KBQK  +31.259 -081.466 +0007.9 20060101 20171126
KBQK  +31.250 -081.467 +0008.0 19730101 20071231
KSSI  +31.152 -081.391 +0004.9 19730101 20171126
KHSA  +30.367 -089.450 +0007.0 19420501 19890214
KHSA  +30.368 -089.455 +0007.0 20071030 20171126
KHSA  +30.367 -089.450 +0007.0 20040517 20071230
KTLH  +30.393 -084.353 +0016.8 19420501 20171126
KLHZ  +36.023 -078.330 +0112.5 20060101 20171126
KLHZ  +36.023 -078.330 +0112.0 20040525 20071231
KLLJ  +44.523 -114.215 +1534.1 20160101 20171126
KLLJ  +44.517 -114.218 +1546.0 20040525 20171005
KLNC  +32.579 -096.719 +0152.7 20060101 20171126
KLNC  +32.583 -096.717 +0153.0 20040525 20071231
KMGG  +45.236 -093.986 +0313.3 20060101 20171126
KMGG  +45.240 -093.990 +0313.0 20040525 20071231
KMGN  +45.426 -084.913 +0206.4 20060101 20171126
KMGN  +45.426 -084.913 +0209.0 19760801 20071231
KGNV  +29.692 -082.276 +0050.3 19431101 20100801
KMGR  +31.083 -083.800 +0086.3 20060101 20171126
KMGR  +31.085 -083.803 +0090.0 20040525 20071231
KVUJ  +35.417 -080.151 +0185.6 20060101 20171126
KVUJ  +35.417 -080.150 +0186.0 20040525 20071231
KVYS  +41.352 -089.153 +0199.3 20060101 20171126
KVYS  +41.350 -089.150 +0199.0 20040525 20071231
KWST  +41.350 -071.799 +0024.7 20060101 20171126
KWST  +41.350 -071.803 +0024.0 20040525 20071231
KWWR  +36.437 -099.521 +0666.9 20060101 20171126
KDNN  +34.722 -084.869 +0216.4 20060101 20171126
KDNN  +34.722 -084.869 +0216.0 19990114 20071231
KMNH  +39.217 -104.633 +2151.9 20060101 20171126
KMNH  +39.217 -104.633 +2125.0 20040525 20071231
KVPC  +34.123 -084.849 +0232.6 20060101 20171126
KVPC  +34.117 -084.850 +0231.0 20010705 20071231
KMQB  +40.520 -090.652 +0215.5 20060101 20171126
KMQB  +40.517 -090.650 +0215.0 20040525 20071231
KNAK  +38.990 -076.480 +0002.0 20040525 20171126
KT65  +26.178 -097.973 +0021.3 20060101 20171127
KT65  +26.183 -097.967 +0021.0 20040525 20071231
KABY  +31.536 -084.194 +0057.9 19730101 20171126
KABY  +31.533 -084.183 +0059.0 20000101 20031231
PAER  +61.267 -153.800 +0356.6 20060101 20140616
KOKM  +35.668 -095.949 +0219.5 20060101 20171126
KOKM  +35.667 -095.950 +0219.0 20040525 20071231
KOLV  +34.983 -089.783 +0123.0 19411013 19740415
KOLV  +34.979 -089.787 +0122.5 20060101 20171126
KOLV  +34.983 -089.783 +0123.0 20040517 20071231
KVLD  +30.783 -083.277 +0060.4 19480101 20171127
KVLD  +30.783 -083.267 +0062.0 20000101 20031231
KOMH  +38.247 -078.046 +0143.0 20060101 20171126
KOMH  +38.250 -078.050 +0142.0 19420401 20071231
KOVL  +44.779 -095.033 +0328.0 20060101 20171126
KOVL  +44.783 -095.033 +0328.0 20040525 20071231
KPEQ  +31.383 -103.511 +0796.4 20060101 20171126
KPEQ  +31.383 -103.500 +0796.0 20040525 20071231
KMCN  +32.685 -083.653 +0104.6 19411020 20171126
KPNT  +40.924 -088.625 +0200.9 20060101 20171126
KPNT  +40.917 -088.617 +0203.0 20040525 20071231
KPRG  +39.700 -087.669 +0199.3 20060101 20171126
KPRG  +39.700 -087.667 +0199.0 20040525 20071231
KPVJ  +34.711 -097.223 +0295.1 20060101 20171126
KPVJ  +34.717 -097.217 +0295.0 20040525 20071231
KPVW  +34.167 -101.717 +1028.4 20060101 20171126
KPVW  +34.167 -101.717 +1028.0 20040525 20071231
KWRB  +32.633 -083.600 +0089.6 19420807 20171126
KWRB  +32.633 -083.600 +0090.0 20000101 20071231
KCCO  +33.312 -084.770 +0295.7 20060101 20171126
KCCO  +33.317 -084.767 +0296.0 19990114 20071231
KRHP  +35.195 -083.865 +0516.9 20060101 20171126
KRHP  +35.200 -083.867 +0517.0 20040525 20071231
KRKR  +35.021 -094.621 +0137.5 20060101 20171126
KRKR  +35.017 -094.617 +0137.0 20040525 20071231
KRNH  +45.150 -092.533 +0303.6 20060101 20171126
KRNH  +45.150 -092.533 +0304.0 20040525 20071231
KAGS  +33.364 -081.963 +0040.2 19480101 20171127
KDNL  +33.467 -082.039 +0128.9 20060101 20171126
KDNL  +33.467 -082.039 +0129.0 19970123 20071231
KRPJ  +41.893 -089.078 +0238.1 20060101 20171126
KRPJ  +41.900 -089.083 +0238.0 20040525 20071231
KRZN  +45.823 -092.373 +0301.5 20060101 20171126
KRZN  +45.817 -092.367 +0301.0 20040525 20071231
KGVL  +34.272 -083.830 +0388.6 20060101 20171126
KGVL  +34.267 -083.833 +0389.0 19970718 20071231
KSJX  +45.689 -085.566 +0203.0 20060101 20171126
KSJX  +45.700 -085.567 +0204.0 20040525 20071231
KSNL  +35.357 -096.943 +0327.1 20060101 20171126
KSNL  +35.350 -096.950 +0327.0 20040525 20071231
KSRC  +35.212 -091.737 +0080.5 20060101 20171126
KSRC  +35.211 -091.738 +0080.0 20040525 20071231
KSUA  +27.182 -080.221 +0005.5 20060101 20171127
KSUA  +27.183 -080.217 +0005.0 20040525 20071231
KATL  +33.630 -084.442 +0307.9 19730101 20171126
KSUT  +33.929 -078.075 +0007.6 20060101 20171126
KSUT  +33.933 -078.067 +0008.0 20040525 20071231
KSWW  +32.473 -100.466 +0725.4 20060101 20171126
KSWW  +32.467 -100.467 +0725.0 20040525 20071231
KTDF  +36.285 -078.984 +0185.6 20060101 20171126
KTDF  +36.283 -078.983 +0186.0 20040525 20071231
KTIP  +40.293 -088.142 +0224.6 20060101 20171126
KTIP  +40.300 -088.150 +0225.0 20040525 20071231
KFTY  +33.779 -084.521 +0256.0 20060101 20171126
KFTY  +33.767 -084.517 +0256.0 19730101 20071231
KPDK  +33.875 -084.302 +0305.4 20060101 20171126
KPDK  +33.867 -084.300 +0306.0 19810801 20071231
KFFC  +33.355 -084.567 +0243.2 20060101 20171126
KFFC  +33.357 -084.572 +0246.0 19960201 20071231
KTNB  +36.200 -081.650 +0910.4 20020902 20171126
KTNB  +36.200 -081.650 +0959.0 20040525 20071231
KTQH  +35.929 -095.004 +0266.1 20060101 20171126
KTQH  +35.933 -095.000 +0266.0 20040525 20071231
KAAF  +29.733 -085.033 +0005.8 19450101 20171127
KAAF  +29.733 -085.033 +0006.0 20000101 20031231
KTTA  +35.582 -079.101 +0075.3 20060101 20171126
KTTA  +35.584 -079.101 +0075.0 20040525 20071231
KUVA  +29.211 -099.744 +0287.1 20060101 20171126
KUVA  +29.217 -099.750 +0287.0 20040525 20071231
